Name,Review Count,Ratings,Bike Station Id,Category
Lobstah On A Roll,456,4.5,330,"['seafood', 'soup', 'sandwiches']"
Slade's Bar & Grill,195,3.5,330,"['bars', 'tradamerican']"
Tavern at the End of the World,236,4.0,331,"['pubs', 'newamerican']"
Monument Restaurant & Tavern,274,4.5,331,"['bars', 'tradamerican', 'breakfast_brunch']"
Waverly Kitchen & Bar,27,5.0,331,"['cocktailbars', 'breakfast_brunch', 'tapasmallplates']"
Tradesman Coffee Shop & Pizza Bar,45,4.5,331,"['pizza', 'coffee', 'bars']"
The Lexington,46,4.0,331,"['tradamerican', 'salad', 'sandwiches']"
Geppetto,45,4.5,331,"['italian', 'wine_bars']"
Peruvian Taste,27,5.0,331,"['peruvian', 'desserts', 'breakfast_brunch']"
Dumpling Xuan,160,4.5,331,"['chinese', 'seafood', 'noodles']"
Cafe Beatrice,92,4.5,331,['cafes']
The Warren Tavern,580,4.0,331,"['bars', 'tradamerican']"
Mister Q Cafe,49,5.0,331,"['cafes', 'desserts', 'sandwiches']"
Fat Hen Broadway East,106,4.0,331,"['italian', 'wine_bars']"
Taco Loco Mexican Grill,539,4.0,331,['mexican']
Blackmoor Bar and Kitchen,278,3.5,331,"['tradamerican', 'pubs']"
Sweet Rice Thai Sushi,173,3.5,331,"['sushi', 'thai', 'salad']"
Anna's Cafe,48,4.0,331,"['coffee', 'breakfast_brunch', 'gluten_free']"
Tatte Bakery & Cafe,28,4.0,331,"['breakfast_brunch', 'cafes', 'coffee']"
Gauchao Brazilian Cuisine,88,4.5,331,"['brazilian', 'bbq', 'buffets']"
Royal Pizza & Subs,46,4.0,331,"['pizza', 'salad']"
Draft,10,3.0,331,"['tradamerican', 'breakfast_brunch']"
The Tin Whistle,86,4.0,332,"['bars', 'tradamerican']"
Dube's,156,4.0,332,['seafood']
PZA Grille & Bar,2,5.0,332,"['pizza', 'sandwiches', 'salad']"
White Dove Market & Grill,32,3.0,332,"['grocery', 'mideastern', 'pizza']"
Minzu Sushi,78,4.5,332,"['sushi', 'japanese']"
Bagel World II Bakery & Deli,224,3.5,332,"['bagels', 'sandwiches', 'breakfast_brunch']"
PZA Gourmet Pizza,88,2.5,332,"['pizza', 'burgers']"
Krispy Krunchy Fried Chicken,9,2.0,332,['hotdogs']
Sidelines Sportsbar & Grill,155,3.5,332,"['sportsbars', 'tradamerican']"
Mei Lee Express,39,3.5,332,['chinese']
Christina's Pizza,53,4.0,332,['pizza']
Dina's Roast Beef Pizza & Seafood,45,3.0,332,"['seafood', 'sandwiches', 'pizza']"
McDonald's,24,2.0,332,"['hotdogs', 'burgers', 'coffee']"
Burger King,1,1.0,332,"['burgers', 'hotdogs']"
Jaho coffee,3,1.5,332,"['coffee', 'breakfast_brunch', 'sandwiches']"
Subway,13,3.0,332,['sandwiches']
Ils-Wayport,0,0.0,332,['restaurants']
Settler,135,5.0,333,['newamerican']
Turner's Seafood - Salem,1471,4.5,333,"['seafood', 'seafoodmarkets', 'cocktailbars']"
Ray Adea's Mediterranean Kitchen,157,5.0,333,"['mediterranean', 'kosher', 'vegetarian']"
Ledger Restaurant & Bar,432,4.0,333,"['desserts', 'bars', 'breakfast_brunch']"
Howling Wolf Taqueria,1191,4.0,333,"['mexican', 'tex-mex', 'bars']"
The Ugly Mug Diner,929,4.0,333,"['breakfast_brunch', 'diners', 'tradamerican']"
Dire Wolf Tavern,19,3.5,333,"['sushi', 'tradamerican', 'breakfast_brunch']"
Gulu Gulu Cafe,1032,4.0,333,"['sandwiches', 'bars', 'creperies']"
The Derby,181,3.5,333,"['tradamerican', 'pubs']"
Deb's Diner,169,4.5,333,"['breakfast_brunch', 'burgers', 'sandwiches']"
Adriatic Restaurant & Bar,340,4.0,333,"['italian', 'mediterranean', 'wine_bars']"
The Lobster Shanty,593,3.5,333,"['seafood', 'newamerican', 'bars']"
Ginger Cajun Seafood,40,3.5,333,"['chinese', 'ramen', 'sushi']"
Blue Fez,96,4.5,333,"['moroccan', 'salad', 'soup']"
Honga Restaurant,56,3.5,333,['chinese']
The Red Line Cafe,229,4.0,333,['cafes']
Boston Burger Company - Salem,189,3.5,333,['burgers']
Bonchon,154,3.5,333,"['chicken_wings', 'korean', 'asianfusion']"
New England Soup Factory,227,4.0,333,"['tradamerican', 'salad']"
Barrio Tacos,13,3.5,333,"['tacos', 'whiskeybars', 'breakfast_brunch']"
PZA Grille & Bar,2,5.0,334,"['pizza', 'sandwiches', 'salad']"
Dube's,156,4.0,334,['seafood']
PZA Gourmet Pizza,88,2.5,334,"['pizza', 'burgers']"
Minzu Sushi,78,4.5,334,"['sushi', 'japanese']"
Sidelines Sportsbar & Grill,155,3.5,334,"['sportsbars', 'tradamerican']"
Christina's Pizza,53,4.0,334,['pizza']
Mei Lee Express,39,3.5,334,['chinese']
Bagel World II Bakery & Deli,224,3.5,334,"['bagels', 'sandwiches', 'breakfast_brunch']"
Dina's Roast Beef Pizza & Seafood,45,3.0,334,"['seafood', 'sandwiches', 'pizza']"
White Dove Market & Grill,32,3.0,334,"['grocery', 'mideastern', 'pizza']"
Krispy Krunchy Fried Chicken,9,2.0,334,['hotdogs']
Jaho coffee,3,1.5,334,"['coffee', 'breakfast_brunch', 'sandwiches']"
McDonald's,24,2.0,334,"['hotdogs', 'burgers', 'coffee']"
Burger King,1,1.0,334,"['burgers', 'hotdogs']"
Subway,13,3.0,334,['sandwiches']
Prime Pizza,12,3.5,334,['pizza']
Ils-Wayport,0,0.0,334,['restaurants']
Grafton Street,703,4.0,335,"['newamerican', 'pubs', 'cocktailbars']"
Russell House Tavern,2180,4.0,335,"['newamerican', 'pizza', 'cocktailbars']"
Wusong Road,157,4.0,335,"['chinese', 'tikibars']"
Orinoco,371,4.0,335,"['venezuelan', 'desserts', 'salad']"
Pammy's,384,4.5,335,"['italian', 'newamerican']"
Toscano,495,4.0,335,['italian']
The Boathouse,174,4.0,335,"['sandwiches', 'fishnchips', 'tradamerican']"
Alden & Harlow,1466,4.0,335,"['tradamerican', 'breakfast_brunch']"
The Nu Do' Society,73,4.5,335,['panasian']
Waypoint,452,4.0,335,"['bars', 'newamerican', 'seafood']"
Hokkaido Ramen Santouka - Harvard Square,1449,4.0,335,['ramen']
Saloniki Greek,273,4.0,335,"['greek', 'cocktailbars', 'mediterranean']"
Bosso Ramen Tavern,87,4.0,335,"['ramen', 'sushi', 'izakaya']"
Source Restaurant,215,4.0,335,"['pizza', 'gastropubs']"
The Smoke Shop- Harvard Square,50,4.0,335,"['bbq', 'southern']"
The Hourly Oyster House,465,4.0,335,"['seafood', 'bars']"
Menya Jiro - Harvard,87,4.0,335,"['ramen', 'soup', 'asianfusion']"
Faro,9,4.5,335,"['cafes', 'coffee']"
Sakana,263,4.5,335,"['sushi', 'japanese', 'soup']"
Dumpling House,749,4.0,335,['chinese']
Settler,135,5.0,336,['newamerican']
Turner's Seafood - Salem,1471,4.5,336,"['seafood', 'seafoodmarkets', 'cocktailbars']"
The Tavern,158,4.0,336,"['tradamerican', 'breakfast_brunch', 'pubs']"
Gulu Gulu Cafe,1032,4.0,336,"['sandwiches', 'bars', 'creperies']"
Mercy Tavern,230,4.5,336,"['comfortfood', 'gastropubs', 'musicvenues']"
Ledger Restaurant & Bar,432,4.0,336,"['desserts', 'bars', 'breakfast_brunch']"
Dire Wolf Tavern,19,3.5,336,"['sushi', 'tradamerican', 'breakfast_brunch']"
All Souls Lounge,43,4.5,336,"['lounges', 'hotdog', 'cocktailbars']"
Howling Wolf Taqueria,1191,4.0,336,"['mexican', 'tex-mex', 'bars']"
Bambolina Restaurant,466,4.0,336,"['pizza', 'italian']"
Ray Adea's Mediterranean Kitchen,157,5.0,336,"['mediterranean', 'kosher', 'vegetarian']"
Sea Level Oyster Bar,878,4.0,336,"['seafood', 'bars']"
Salem's Retreat,40,4.5,336,"['breakfast_brunch', 'bars', 'sandwiches']"
The Ugly Mug Diner,929,4.0,336,"['breakfast_brunch', 'diners', 'tradamerican']"
Finz Seafood & Grill,977,4.0,336,"['seafood', 'bars', 'tradamerican']"
Olde Main Street Pub,174,4.0,336,"['newamerican', 'pubs']"
Kokeshi,214,4.0,336,['asianfusion']
Spitfire Tacos,76,4.5,336,"['tacos', 'tex-mex']"
The Derby,181,3.5,336,"['tradamerican', 'pubs']"
Crave,16,5.0,336,"['breakfast_brunch', 'cafes', 'bakeries']"
Settler,135,5.0,337,['newamerican']
Turner's Seafood - Salem,1471,4.5,337,"['seafood', 'seafoodmarkets', 'cocktailbars']"
Ledger Restaurant & Bar,432,4.0,337,"['desserts', 'bars', 'breakfast_brunch']"
Salem's Retreat,40,4.5,337,"['breakfast_brunch', 'bars', 'sandwiches']"
The Ugly Mug Diner,929,4.0,337,"['breakfast_brunch', 'diners', 'tradamerican']"
Gulu Gulu Cafe,1032,4.0,337,"['sandwiches', 'bars', 'creperies']"
Dire Wolf Tavern,19,3.5,337,"['sushi', 'tradamerican', 'breakfast_brunch']"
The Derby,181,3.5,337,"['tradamerican', 'pubs']"
Deb's Diner,169,4.5,337,"['breakfast_brunch', 'burgers', 'sandwiches']"
DrinkStir,47,4.5,337,"['chinese', 'desserts', 'bubbletea']"
Adriatic Restaurant & Bar,340,4.0,337,"['italian', 'mediterranean', 'wine_bars']"
Blue Fez,96,4.5,337,"['moroccan', 'salad', 'soup']"
Ginger Cajun Seafood,40,3.5,337,"['chinese', 'ramen', 'sushi']"
The Lobster Shanty,593,3.5,337,"['seafood', 'newamerican', 'bars']"
Bonchon,154,3.5,337,"['chicken_wings', 'korean', 'asianfusion']"
Honga Restaurant,56,3.5,337,['chinese']
Dotty & Ray's,88,4.5,337,"['tradamerican', 'seafood', 'breakfast_brunch']"
Boston Burger Company - Salem,189,3.5,337,['burgers']
New England Soup Factory,227,4.0,337,"['tradamerican', 'salad']"
Rockafella's Restaurant,547,3.0,337,"['tradamerican', 'bars', 'venues']"
Salem's Retreat,40,4.5,338,"['breakfast_brunch', 'bars', 'sandwiches']"
Deb's Diner,169,4.5,338,"['breakfast_brunch', 'burgers', 'sandwiches']"
DrinkStir,47,4.5,338,"['chinese', 'desserts', 'bubbletea']"
Dotty & Ray's,88,4.5,338,"['tradamerican', 'seafood', 'breakfast_brunch']"
Honga Restaurant,56,3.5,338,['chinese']
Sina’s Kabob House,46,5.0,338,"['kebab', 'persian', 'wraps']"
Peabody Bread Co,25,4.5,338,"['bakeries', 'sandwiches']"
Kikis Chinese Food,51,2.5,338,['chinese']
Peabody Steakhouse,8,4.0,338,"['pizza', 'brazilian', 'steak']"
Pizza World,45,4.0,338,['pizza']
Holy Ghost Society,9,3.5,338,"['venues', 'portuguese', 'bars']"
Mandee's Pizza,157,3.5,338,['pizza']
Oliveira's Steak House,10,3.0,338,['steak']
Maria's Place,61,4.0,338,['tradamerican']
Caribe Restaurant,17,2.0,338,"['dominican', 'seafood', 'sandwiches']"
Alecomfe Coffee and Restaurant,9,3.5,338,"['brazilian', 'spanish', 'coffee']"
Bella's Pizza & Subs,42,4.0,338,['pizza']
Kings Famous Roast Beef Pizza & Seafood,130,3.5,338,"['pizza', 'newamerican', 'seafood']"
North House of Pizza,99,3.5,338,['pizza']
New England Meat Market,21,3.5,338,"['grocery', 'meats', 'delis']"
Mahaniyom,215,4.5,339,"['cocktailbars', 'thai', 'tapasmallplates']"
Orinoco,487,4.0,339,"['caribbean', 'venezuelan']"
black bamboo,15,4.0,339,"['bbq', 'szechuan']"
Bottega di Capri,420,4.5,339,"['italian', 'comfortfood', 'seafood']"
Blossom Bar,350,4.0,339,"['cocktailbars', 'chinese']"
Noah's Kitchen,65,4.0,339,"['asianfusion', 'szechuan']"
La Morra,357,4.0,339,['italian']
Chiharu,184,4.5,339,"['sushi', 'ramen', 'noodles']"
Garrison House,38,3.5,339,"['bars', 'newamerican', 'venues']"
Omori Izakaya Brookline,156,4.0,339,"['japanese', 'sushi', 'pubs']"
Cubist Circle,2,4.5,339,"['szechuan', 'noodles']"
Bess's Cafe,163,4.5,339,"['noodles', 'chinese', 'soup']"
Rifrullo,134,4.0,339,['cafes']
The Abbey,514,4.0,339,['newamerican']
Dolma Mediterranean Cuisine,27,4.5,339,"['mediterranean', 'fooddeliveryservices', 'catering']"
Cutty's,444,4.0,339,"['sandwiches', 'salad', 'soup']"
Brothers & Sisters Co Coffeehouse + Cafe,286,4.0,339,"['coffee', 'bagels', 'breakfast_brunch']"
Bar Vlaha,12,4.5,339,['greek']
The Publick House,1260,4.0,339,"['pubs', 'tradamerican', 'belgian']"
Veggie Crust Kosher Brookline,122,4.5,339,"['vegetarian', 'gluten_free', 'kosher']"
SURA BBQ,409,3.5,340,"['bbq', 'hotpot']"
Tenoch Mexican,819,4.5,340,['mexican']
Real Italian Gusto,252,4.0,340,"['italian', 'pizza']"
Chilli Garden,273,4.0,340,['chinese']
Semolina Kitchen & Bar,212,4.0,340,"['pizza', 'sandwiches', 'bars']"
Deep Cuts,13,4.5,340,"['breweries', 'sandwiches', 'musicvenues']"
Work Hard Eat Good,2,5.0,340,"['desserts', 'salad', 'caribbean']"
Kushari and Grill,14,4.5,340,"['egyptian', 'salad', 'kebab']"
Bocelli's,263,4.0,340,"['italian', 'pizza', 'bars']"
Raso's Grille,144,4.0,340,"['italian', 'pizza', 'tradamerican']"
Zam Zam,129,4.0,340,"['indpak', 'halal', 'pakistani']"
Tamper,139,4.0,340,"['coffee', 'breakfast_brunch', 'tradamerican']"
Bob's Italian,529,4.5,340,"['italian', 'delis', 'sandwiches']"
Oasis Brazilian Steakhouse,362,4.0,340,"['brazilian', 'steak']"
Picante Tacqueria,50,4.0,340,"['tex-mex', 'mexican', 'catering']"
Sei Bar,196,3.5,340,"['sushi', 'thai', 'japanese']"
Salvatore's Restaurant,305,3.0,340,"['italian', 'bars']"
Hot Chix Halal,7,4.0,340,"['halal', 'indpak']"
May's Cafe Chinese Food,71,3.5,340,['chinese']
Nagoya,58,3.5,340,"['sushi', 'ramen', 'chinese']"
Tenoch Mexican,819,4.5,341,['mexican']
Real Italian Gusto,252,4.0,341,"['italian', 'pizza']"
Chilli Garden,273,4.0,341,['chinese']
SURA BBQ,409,3.5,341,"['bbq', 'hotpot']"
Deep Cuts,13,4.5,341,"['breweries', 'sandwiches', 'musicvenues']"
Zam Zam,129,4.0,341,"['indpak', 'halal', 'pakistani']"
Nagoya,58,3.5,341,"['sushi', 'ramen', 'chinese']"
Tom Yum Koong,366,3.5,341,['thai']
Alamo Roast Beef & Seafood,98,4.0,341,"['seafood', 'sandwiches']"
Blue Fuji,526,3.5,341,"['chinese', 'japanese', 'sushi']"
Nijiya Sushi,360,3.5,341,"['japanese', 'sushi']"
Salvatore's Restaurant,305,3.0,341,"['italian', 'bars']"
Hot Chix Halal,7,4.0,341,"['halal', 'indpak']"
Work Hard Eat Good,2,5.0,341,"['desserts', 'salad', 'caribbean']"
For Pizza,44,4.5,341,['pizza']
Lighthouse Cafe,143,3.5,341,"['breakfast_brunch', 'cafes']"
Island Spice Cafe,1,5.0,341,['cafes']
Colleen's Ice Cream & Sandwich Shop,117,3.0,341,"['icecream', 'sandwiches', 'tradamerican']"
Salvatores - Medford,6,2.5,341,['italian']
Wellington's Pizzeria,97,3.0,341,"['pizza', 'italian']"
Avenue Kitchen + Bar,126,4.5,342,"['beerbar', 'pizza', 'cocktailbars']"
La Posada Restaurant & Tequila Bar,236,4.0,342,"['salvadoran', 'mexican', 'cocktailbars']"
Premiere on Broadway,115,4.0,342,"['musicvenues', 'italian', 'cocktailbars']"
Tasty Mo:Mo,382,4.5,342,['himalayan']
Semolina Kitchen & Bar,212,4.0,342,"['pizza', 'sandwiches', 'bars']"
Oasis Brazilian Steakhouse,362,4.0,342,"['brazilian', 'steak']"
Ball Square Cafe,1226,4.5,342,"['breakfast_brunch', 'tradamerican']"
Daddy Jones,211,4.0,342,"['bars', 'greek']"
Bocelli's,263,4.0,342,"['italian', 'pizza', 'bars']"
Kelly's Diner,333,4.0,342,"['diners', 'breakfast_brunch', 'coffee']"
Taco Party,273,4.5,342,"['mexican', 'vegan']"
Sound Bites Cafe,1204,4.0,342,"['breakfast_brunch', 'mideastern', 'mediterranean']"
Pennypacker's,76,4.5,342,"['soup', 'sandwiches', 'salad']"
ZaZa Pizzeria,13,4.0,342,['pizza']
Oasis Cafe & Bakery,126,4.0,342,['cafes']
Big Belly Deli,55,4.5,342,['delis']
Don Julio Restaurant,115,4.5,342,['mexican']
Pepi's Pizzeria,124,4.0,342,['pizza']
Olde Magoun's Saloon,455,4.0,342,"['irish', 'sportsbars', 'tradamerican']"
May's Cafe Chinese Food,71,3.5,342,['chinese']
Dumpling Xuan,160,4.5,343,"['chinese', 'seafood', 'noodles']"
Batifol,38,4.5,343,"['french', 'breakfast_brunch', 'wine_bars']"
Lone Star Taco Bar,386,4.0,343,"['tacos', 'cocktailbars']"
Vincent's,33,4.5,343,"['wine_bars', 'breakfast_brunch', 'cafes']"
9Zaab,131,4.0,343,['thai']
ORALE Mexican Grill,95,4.5,343,['mexican']
Silk Road Uyghur Cuisine,192,4.0,343,"['chinese', 'halal', 'asianfusion']"
The Lexington,46,4.0,343,"['tradamerican', 'salad', 'sandwiches']"
Oleana Restaurant,1738,4.5,343,['mediterranean']
State Park,309,4.0,343,"['newamerican', 'divebars', 'venues']"
Sumiao Hunan Kitchen,423,4.0,343,"['chinese', 'asianfusion', 'noodles']"
New Republik,7,4.5,343,"['beerbar', 'sandwiches', 'tradamerican']"
Geppetto,45,4.5,343,"['italian', 'wine_bars']"
Field & Vine,130,4.5,343,"['newamerican', 'bars', 'raw_food']"
Courthouse Seafood Restaurant,226,4.0,343,"['seafoodmarkets', 'seafood', 'fishnchips']"
Desfina Restaurant,265,4.0,343,"['greek', 'mediterranean', 'tradamerican']"
Muqueca Restaurant,679,4.0,343,"['latin', 'brazilian', 'seafood']"
Le's Sushi Bar & Restaurant,121,4.0,343,"['sushi', 'vietnamese']"
Curio Coffee,253,4.5,343,"['coffee', 'waffles', 'wine_bars']"
Judy's Bay,86,4.5,343,"['seafood', 'japanese', 'panasian']"
Batifol,38,4.5,344,"['french', 'breakfast_brunch', 'wine_bars']"
Shy Bird,231,3.5,344,"['salad', 'breakfast_brunch', 'sandwiches']"
Sumiao Hunan Kitchen,423,4.0,344,"['chinese', 'asianfusion', 'noodles']"
Aceituna Grill,361,4.0,344,"['mideastern', 'mediterranean']"
Glass House,146,3.5,344,"['newamerican', 'cocktailbars']"
DIG,11,4.0,344,['newamerican']
Commonwealth Restaurant and Market,334,3.5,344,"['tradamerican', 'bars', 'venues']"
Area Four,1041,4.0,344,"['pizza', 'tradamerican', 'bars']"
Lily P's,97,4.0,344,"['venues', 'chickenshop', 'cocktailbars']"
Dumpling Xuan,160,4.5,344,"['chinese', 'seafood', 'noodles']"
Helmand Restaurant,942,4.0,344,"['afghani', 'halal', 'bars']"
Desfina Restaurant,265,4.0,344,"['greek', 'mediterranean', 'tradamerican']"
EVOO Restaurant,426,3.5,344,['newamerican']
Clover Food Lab,310,4.0,344,"['sandwiches', 'cafes', 'newamerican']"
Vester,93,4.0,344,['cafes']
Shanti Restaurant- Cambridge,96,3.5,344,"['indpak', 'buffets']"
Za,289,3.5,344,"['pizza', 'newamerican']"
Tatte Bakery & Cafe,652,4.0,344,"['cafes', 'breakfast_brunch', 'sandwiches']"
Cava,91,4.0,344,"['mediterranean', 'salad']"
The Smoke Shop BBQ - Kendall Square,683,4.0,344,"['southern', 'bbq', 'whiskeybars']"
District Kitchen,303,4.0,345,"['chinese', 'bars', 'seafood']"
Mystic Station,474,4.5,345,"['newamerican', 'cocktailbars', 'desserts']"
Zuru Zuru Ramen And Donburi,118,4.5,345,"['ramen', 'japacurry']"
Crying Thaiger,381,4.5,345,"['thai', 'vegetarian']"
BingeBowl,7,5.0,345,['modern_european']
Exchange Street Bistro,531,4.0,345,"['newamerican', 'breakfast_brunch', 'lounges']"
Mineirao Steakhouse,13,4.0,345,"['steak', 'brazilian', 'bbq']"
Go Chi,88,3.5,345,"['bbq', 'hotpot', 'chinese']"
Ebisuya Japanese Noodle House,92,4.5,345,"['japanese', 'noodles']"
BAB Korean Bistro - Malden,26,4.0,345,['korean']
110 Grill,73,4.0,345,"['newamerican', 'tradamerican']"
The Breakfast Club,819,4.0,345,"['diners', 'breakfast_brunch', 'sandwiches']"
B2 Cafe,22,5.0,345,"['bakeries', 'cafes']"
Evviva Trattoria - Malden,44,3.5,345,"['italian', 'newamerican', 'pizza']"
All Seasons Table,815,4.0,345,"['chinese', 'sushi', 'japanese']"
Dp Saigon Subs,24,4.5,345,"['vietnamese', 'sandwiches', 'juicebars']"
Omori Izakaya & Sushi,80,4.5,345,"['sushi', 'pubs', 'japanese']"
Floramo's Restaurants - Malden,24,4.0,345,"['bbq', 'steak', 'italian']"
Atlantic Seafood Restaurant,12,3.5,345,"['chinese', 'seafood']"
3 Amigos Bar & Grill,146,4.0,345,"['mexican', 'newamerican', 'cocktailbars']"
District Kitchen,303,4.0,346,"['chinese', 'bars', 'seafood']"
Crying Thaiger,381,4.5,346,"['thai', 'vegetarian']"
Mystic Station,474,4.5,346,"['newamerican', 'cocktailbars', 'desserts']"
Mineirao Steakhouse,13,4.0,346,"['steak', 'brazilian', 'bbq']"
Zuru Zuru Ramen And Donburi,118,4.5,346,"['ramen', 'japacurry']"
Go Chi,88,3.5,346,"['bbq', 'hotpot', 'chinese']"
The Breakfast Club,819,4.0,346,"['diners', 'breakfast_brunch', 'sandwiches']"
Atlantic Seafood Restaurant,12,3.5,346,"['chinese', 'seafood']"
BAB Korean Bistro - Malden,26,4.0,346,['korean']
Exchange Street Bistro,531,4.0,346,"['newamerican', 'breakfast_brunch', 'lounges']"
Omori Izakaya & Sushi,80,4.5,346,"['sushi', 'pubs', 'japanese']"
Floramo's Restaurants - Malden,24,4.0,346,"['bbq', 'steak', 'italian']"
Dp Saigon Subs,24,4.5,346,"['vietnamese', 'sandwiches', 'juicebars']"
BingeBowl,7,5.0,346,['modern_european']
3 Amigos Bar & Grill,146,4.0,346,"['mexican', 'newamerican', 'cocktailbars']"
All Seasons Table,815,4.0,346,"['chinese', 'sushi', 'japanese']"
Ming's Seafood Restaurant,277,3.5,346,"['dimsum', 'seafood', 'cantonese']"
Ebisuya Japanese Noodle House,92,4.5,346,"['japanese', 'noodles']"
B2 Cafe,22,5.0,346,"['bakeries', 'cafes']"
Sun Kong,446,3.5,346,"['dimsum', 'seafood', 'noodles']"
Taqueria Don Roge,3,5.0,347,"['tacos', 'foodtrucks']"
Common Ground Coffee Roasters,177,4.5,347,"['coffee', 'breakfast_brunch', 'sandwiches']"
Love Dog Hot Dog Buffet,21,4.5,347,['foodstands']
Szechuan Chinese Restaurant,20,3.5,347,['chinese']
Stewart's,30,4.5,347,"['wraps', 'irish_pubs', 'sandwiches']"
Kien Giang Restaurant,121,4.0,347,['vietnamese']
New Bridge Cafe,310,3.5,347,"['bbq', 'tradamerican']"
Maria's Restaurant,5,4.0,347,['mexican']
Bun’s House,9,3.0,347,"['chinese', 'soup', 'noodles']"
Ho Win Palace  Restaurant  & Lounge,130,3.5,347,"['chinese', 'seafood', 'asianfusion']"
Mamma Mia's Restaurant & Pizzeria,53,4.0,347,['italian']
Sal's Pizza,24,4.0,347,['pizza']
Dragon Chef,70,3.0,347,['chinese']
Pizza Lovers,28,4.0,347,['pizza']
Ferry Street Grille,16,3.5,347,"['breakfast_brunch', 'coffee', 'burgers']"
Acapulco Mexican Restaurant,13,3.5,347,['mexican']
Rancho Los Primos Restaurant,9,4.0,347,"['mexican', 'salvadoran']"
Diblasi's Subs,55,4.0,347,"['sandwiches', 'cheesesteaks', 'pizza']"
Burritos Pizza & Grill,26,4.0,347,"['mexican', 'italian', 'salvadoran']"
Rumors Bar & Grill,4,3.0,347,"['bars', 'bbq']"
Urban Hearth,124,4.5,348,"['newamerican', 'bars']"
Istanbul'lu,340,4.0,348,"['turkish', 'tapasmallplates', 'halal']"
FoodDy's Kitchen,16,5.0,348,"['sandwiches', 'soulfood']"
Saigon Tiger,19,4.5,348,"['vietnamese', 'cafes', 'salad']"
Dave's Fresh Pasta,904,4.5,348,"['sandwiches', 'pastashops']"
Tsurumen 1000,196,4.5,348,['ramen']
Spoke Wine Bar,254,4.0,348,"['newamerican', 'wine_bars']"
Rosebud American Kitchen & Bar,681,4.0,348,"['bbq', 'southern', 'bars']"
The Painted Burro,982,4.0,348,"['mexican', 'cocktailbars']"
Prik Nam Pla,17,4.5,348,['thai']
Sugidama Soba & Izakaya,422,4.0,348,"['noodles', 'izakaya', 'sushi']"
Renees,341,4.0,348,"['breakfast_brunch', 'cafes']"
Masala,458,4.0,348,"['indpak', 'himalayan']"
Umami Omakase,142,4.5,348,"['japanese', 'sushi']"
True Bistro,512,4.0,348,"['vegan', 'newamerican', 'breakfast_brunch']"
Martsa On Elm,377,4.0,348,"['himalayan', 'seafood', 'buffets']"
Posto,1016,4.0,348,"['italian', 'pizza']"
Tenoch Mexican,306,4.5,348,['mexican']
DAKZEN,530,4.0,348,['thai']
Happy Crab,78,4.0,348,"['seafood', 'bars', 'cajun']"
Settler,135,5.0,349,['newamerican']
Turner's Seafood - Salem,1471,4.5,349,"['seafood', 'seafoodmarkets', 'cocktailbars']"
Salem's Retreat,40,4.5,349,"['breakfast_brunch', 'bars', 'sandwiches']"
Ledger Restaurant & Bar,432,4.0,349,"['desserts', 'bars', 'breakfast_brunch']"
Dire Wolf Tavern,19,3.5,349,"['sushi', 'tradamerican', 'breakfast_brunch']"
The Ugly Mug Diner,929,4.0,349,"['breakfast_brunch', 'diners', 'tradamerican']"
DrinkStir,47,4.5,349,"['chinese', 'desserts', 'bubbletea']"
Dotty & Ray's,88,4.5,349,"['tradamerican', 'seafood', 'breakfast_brunch']"
Gulu Gulu Cafe,1032,4.0,349,"['sandwiches', 'bars', 'creperies']"
Ginger Cajun Seafood,40,3.5,349,"['chinese', 'ramen', 'sushi']"
Blue Fez,96,4.5,349,"['moroccan', 'salad', 'soup']"
Rockafella's Restaurant,547,3.0,349,"['tradamerican', 'bars', 'venues']"
Kings Famous Roast Beef Pizza & Seafood,130,3.5,349,"['pizza', 'newamerican', 'seafood']"
Bonchon,154,3.5,349,"['chicken_wings', 'korean', 'asianfusion']"
Fountain Place Restaurant,175,3.5,349,"['tradamerican', 'breakfast_brunch', 'coffee']"
The Peabody Diner,142,4.0,349,['breakfast_brunch']
Counter,28,3.5,349,['newamerican']
North House of Pizza,99,3.5,349,['pizza']
Koto Grill & Sushi,195,4.0,349,"['asianfusion', 'sushi']"
Flying Saucer Pizza Company,490,4.0,349,"['pizza', 'wine_bars', 'cocktailbars']"
Crying Thaiger,381,4.5,350,"['thai', 'vegetarian']"
Mystic Station,474,4.5,350,"['newamerican', 'cocktailbars', 'desserts']"
Mineirao Steakhouse,13,4.0,350,"['steak', 'brazilian', 'bbq']"
District Kitchen,303,4.0,350,"['chinese', 'bars', 'seafood']"
Zuru Zuru Ramen And Donburi,118,4.5,350,"['ramen', 'japacurry']"
Go Chi,88,3.5,350,"['bbq', 'hotpot', 'chinese']"
Omori Izakaya & Sushi,80,4.5,350,"['sushi', 'pubs', 'japanese']"
Mr fish and noodle house,6,5.0,350,['noodles']
The Breakfast Club,819,4.0,350,"['diners', 'breakfast_brunch', 'sandwiches']"
BAB Korean Bistro - Malden,26,4.0,350,['korean']
Sun Kong,446,3.5,350,"['dimsum', 'seafood', 'noodles']"
Exchange Street Bistro,531,4.0,350,"['newamerican', 'breakfast_brunch', 'lounges']"
Floramo's Restaurants - Malden,24,4.0,350,"['bbq', 'steak', 'italian']"
Dp Saigon Subs,24,4.5,350,"['vietnamese', 'sandwiches', 'juicebars']"
