Name,Bike Station Id,Category
Budweiser Legends Club,374,"['Bar', 'Restaurant']"
The Tip Tap Room,374,['Restaurant']
BANNERS KITCHEN and TAP,374,"['Beer Bar', 'Sports Bar', 'Restaurant']"
The Harp,374,"['Sports Bar', 'Restaurant']"
Bambara,374,"['Bar', 'American Restaurant', 'New American Restaurant']"
The Cheesecake Factory,374,['American Restaurant']
Primo Restaurant,374,['Pizzeria']
Halftime Pizza,374,['Pizzeria']
The Red Hat,374,['American Restaurant']
Porters Bar & Grill,374,"['Sports Bar', 'BBQ Joint', 'American Restaurant']"
Seven's Ale House,374,"['Pub', 'American Restaurant']"
Sullivans Tap,374,"['Dive Bar', 'Sports Bar', 'American Restaurant']"
1928 Beacon Hill,374,"['Bar', 'American Restaurant']"
The Greatest Bar,374,"['Night Club', 'Sports Bar', 'American Restaurant']"
Tatte Bakery & Cafe,374,"['Bakery', 'Café', 'Restaurant']"
Toscanini’s Ice Cream,374,"['Ice Cream Parlor', 'Restaurant']"
Hurricane O'Reilly's,374,"['Sports Bar', 'American Restaurant']"
Helmand,374,"['Afghan Restaurant', 'American Restaurant', 'Middle Eastern Restaurant']"
Grotto,374,['Italian Restaurant']
Florina Pizzeria & Paninoteca,374,"['Pizzeria', 'Italian Restaurant', 'Salad Restaurant']"
The Paramount,374,"['Diner', 'American Restaurant', 'New American Restaurant']"
Tavern in the Square,374,"['Sports Bar', 'Burger Joint', 'American Restaurant']"
City Winery,374,"['Wine Bar', 'Restaurant', 'Winery']"
Alcove,374,"['Cocktail Bar', 'Wine Bar', 'American Restaurant']"
The Lexington,374,"['Cocktail Bar', 'American Restaurant', 'Sandwich Restaurant']"
Weltkuche Bistro,374,"['American Restaurant', 'Indian Restaurant', 'Sandwich Restaurant']"
Blaze Pizza,374,"['Pizzeria', 'Fast Food Restaurant']"
Bon Me,374,"['Asian Restaurant', 'Vietnamese Restaurant']"
75 Chestnut,374,['Restaurant']
Bodega Canal,374,['Mexican Restaurant']
21st Amendment,374,"['Pub', 'American Restaurant']"
Night Shift Brewing Lovejoy Wharf,374,"['Brewery', 'Coffee Shop', 'Restaurant']"
Zen Japanese Grill & Sushi Bar,374,['Sushi Restaurant']
Ward 8,374,"['Cocktail Bar', 'Gastropub', 'American Restaurant']"
Mooo Beacon Hill,374,['Restaurant']
No. 9 Park,374,['Restaurant']
Carrie Nation Cocktail Club,374,['Restaurant']
El Barrio Mexican Grill,375,['Mexican Restaurant']
Boston Salad & Provision,375,['Restaurant']
Toro,375,['Tapas Restaurant']
Jaho Coffee Roaster & Wine Bar,375,"['Bakery', 'Coffee Shop', 'Sandwich Restaurant']"
Flour Bakery & Cafe,375,"['Bakery', 'American Restaurant', 'Sandwich Restaurant']"
Laz All Day Breakfast and Pizzeria,375,['Pizzeria']
Seiyo,375,['Sushi Restaurant']
Anoush’Ella,375,"['Armenian Restaurant', 'Lebanese Restaurant', 'Mediterranean Restaurant']"
Estragon,375,['Tapas Restaurant']
El Centro Mexican Restaurant,375,['Mexican Restaurant']
El Centro,375,['Mexican Restaurant']
Doña Habana,375,"['Caribbean Restaurant', 'Cuban Restaurant']"
The Elephant Walk,375,"['Cocktail Bar', 'Cambodian Restaurant', 'French Restaurant']"
Atlántico,375,"['Mediterranean Restaurant', 'Seafood Restaurant', 'Tapas Restaurant']"
McDonald's,375,"['Burger Joint', 'Fast Food Restaurant']"
Mana Escondido Cafe,375,"['Latin American Restaurant', 'Puerto Rican Restaurant', 'Spanish Restaurant']"
Boston Chops South End,375,['Restaurant']
Boston Salads,375,['Restaurant']
The Pheonix Landing,375,['Restaurant']
Burro Bar South End,375,"['Cocktail Bar', 'Lounge', 'Mexican Restaurant']"
Whaling in Oklahoma,375,['Restaurant']
FoMu South End,375,"['Cafes, Coffee, and Tea Houses', 'Ice Cream Parlor', 'Vegan and Vegetarian Restaurant']"
South End Buttery,375,"['Bakery', 'Café', 'New American Restaurant']"
Kava Neo-Taverna,375,"['Bar', 'Greek Restaurant', 'Mediterranean Restaurant']"
MIDA Boston,375,['Restaurant']
Boston Bel Canto Opera,375,"['Movie Theater', 'Restaurant']"
Little Panda South End,375,['Chinese Restaurant']
Aquitaine Dedham,375,['Restaurant']
Wine Emporium - Tremont Street,375,"['Wine Bar', 'Restaurant']"
Pita,375,"['Falafel Restaurant', 'Mediterranean Restaurant', 'Middle Eastern Restaurant']"
Zuzu,375,['Restaurant']
Metropolis,375,['Restaurant']
Chilacates Mexican Street Food,375,"['Mexican Restaurant', 'Street Food Gathering']"
Pajaro Chimi﻿ Add to Favorites,375,['Fast Food Restaurant']
Black Lamb,375,['Restaurant']
Franklin Cafe,375,['American Restaurant']
Caffè Nero,375,"['Café', 'Coffee Shop', 'Restaurant']"
Shun's Kitchen,375,"['Asian Restaurant', 'Chinese Restaurant', 'Sushi Restaurant']"
House of Siam,375,['Thai Restaurant']
South End Formaggio,375,['Sandwich Restaurant']
Cafe Madeleine,375,"['Bakery', 'Coffee Shop', 'French Restaurant']"
Darryl's Corner Bar & Kitchen,375,"['Bar', 'American Restaurant', 'Southern / Soul Food Restaurant']"
Verveine Coppa,375,['Italian Restaurant']
Five Horses Tavern,375,"['Bar', 'American Restaurant', 'New American Restaurant']"
B&G Oysters,375,['Restaurant']
Render Coffee,375,"['Café', 'Coffee Shop', 'American Restaurant']"
Lobstah On A Roll,375,"['American Restaurant', 'Sandwich Restaurant', 'Seafood Restaurant']"
SRV,375,"['Wine Bar', 'Italian Restaurant']"
New York Pizza - South End,375,"['Pizzeria', 'Italian Restaurant']"
The Merchant,376,"['Bar', 'American Restaurant', 'New American Restaurant']"
Five Guys Burgers & Fries,376,"['Burger Joint', 'American Restaurant', 'Fast Food Restaurant']"
Elephant & Castle,376,"['Whisky Bar', 'Gastropub', 'American Restaurant']"
Caffe Nero,376,"['Café', 'Coffee Shop', 'Sandwich Restaurant']"
Ogawa Coffee,376,"['Coffee Shop', 'Sandwich Restaurant']"
J.J. Foley's Bar & Grille,376,"['Dive Bar', 'Pub', 'American Restaurant']"
Tatte Bakery & Cafe,376,"['Bakery', 'Coffee Shop', 'Restaurant']"
Yvonne's,376,"['Lounge', 'American Restaurant', 'New American Restaurant']"
George Howell Coffee,376,"['Coffee Shop', 'Restaurant']"
Mariel,376,['Cuban Restaurant']
Parker's Restaurant,376,['Restaurant']
Alley Bar,376,"['Pool Hall', 'Gay Bar', 'Restaurant']"
Beantown Pub,376,"['Sports Bar', 'Burger Joint', 'American Restaurant']"
Democracy Brewing Company,376,"['Bar', 'Brewery', 'American Restaurant']"
Hei La Moon,376,['Dim Sum Restaurant']
Tatte Bakery,376,"['Bakery', 'Café', 'Restaurant']"
Stillwater,376,"['Cocktail Bar', 'American Restaurant', 'Comfort Food Restaurant']"
Paul One Boston Place,376,"['Bakery', 'Café', 'Sandwich Restaurant']"
McDonald's,376,"['Burger Joint', 'Fast Food Restaurant']"
Biddy Early's,376,"['Dive Bar', 'American Restaurant']"
Flat Black Coffee Company,376,"['Café', 'Coffee Shop', 'Restaurant']"
Gracenote Coffee,376,"['Coffee Shop', 'Restaurant']"
Emmet&Apos S Pub &Amp,376,"['Pub', 'Burger Joint', 'American Restaurant']"
Kaze Shabu Shabu,376,"['Chinese Restaurant', 'Hotpot Restaurant', 'Korean Restaurant']"
Carrie Nation Cocktail Club,376,['Restaurant']
Trade,376,"['American Restaurant', 'Mediterranean Restaurant', 'New American Restaurant']"
Bakey,376,"['Bakery', 'Restaurant']"
Howl at the Moon,376,"['Piano Bar', 'Pizzeria']"
Mr Dooley's Boston Tavern,376,"['Pub', 'Burger Joint', 'American Restaurant']"
Thinking Cup Coffee,376,"['Café', 'Coffee Shop', 'American Restaurant']"
21st Amendment,376,"['Pub', 'American Restaurant']"
Broadside Tavern,376,"['Beer Bar', 'Pub', 'American Restaurant']"
The Palm - Boston,376,['Steakhouse']
Bostonia Public House,376,['Restaurant']
Coogan's,376,"['Dive Bar', 'Pizzeria', 'American Restaurant']"
Panera Bread,376,"['Bakery', 'Cafes, Coffee, and Tea Houses', 'Fast Food Restaurant']"
Jaho Coffee & Tea,376,"['Wine Bar', 'Coffee Shop', 'American Restaurant']"
Black Rose,376,"['Pub', 'American Restaurant']"
The White Bull Tavern,376,"['Bar', 'Pizzeria', 'American Restaurant']"
James Hook,376,['Restaurant']
Mija Cantina & Tequila Bar,376,"['Bar', 'BBQ Joint', 'Mexican Restaurant']"
Hong Kong At Faneuil Hall,376,"['Asian Restaurant', 'Chinese Restaurant']"
South Street Diner,376,['Diner']
El Jefe's Taqueria,376,['Taco Restaurant']
Union Oyster House,376,['Restaurant']
The Tam,376,"['Night Club', 'Dive Bar', 'Burger Joint']"
Green Dragon Tavern,376,"['Pub', 'American Restaurant', 'Chinese Restaurant']"
Bell In Hand Tavern,376,"['Lounge', 'Pub', 'American Restaurant']"
State Street Provisions,376,"['Bar', 'American Restaurant']"
Upham's House Of Pizza,377,['Restaurant']
Paraiso Restaurant,377,"['Peruvian Restaurant', 'Spanish Restaurant']"
New Ho Toy,377,['Chinese Restaurant']
Family Affair Restaura,377,"['Caribbean Restaurant', 'Southern / Soul Food Restaurant']"
kae Lisa,377,['Restaurant']
Florian Banquet Hall,377,['Restaurant']
New Garden Restaurant,377,['Chinese Restaurant']
Boston Pizza,377,['Pizzeria']
New York Fried Chicken,377,"['Fried Chicken Joint', 'Pizzeria']"
110 Grill South Bay,377,['American Restaurant']
Restaurant Laura,377,"['African Restaurant', 'Latin American Restaurant', 'Portuguese Restaurant']"
Dora Taqueria,377,['Taco Restaurant']
Borinquen Bakery & Cafe,377,"['Bakery', 'Caribbean Restaurant', 'Latin American Restaurant']"
Side Chick Boston,377,['Fried Chicken Joint']
Terra Terra Restaurant,377,"['Fast Food Restaurant', 'Southern / Soul Food Restaurant']"
Delicias Restaurant,377,"['Caribbean Restaurant', 'Latin American Restaurant', 'Mexican Restaurant']"
Home Run Cafe,377,"['Cuban Restaurant', 'Latin American Restaurant', 'South American Restaurant']"
Navarrette Restaurant,377,"['Diner', 'American Restaurant', 'Comfort Food Restaurant']"
Dorchester Brewing Company,377,"['Bar', 'Brewery', 'Restaurant']"
M&M BBQ @ Dbco,377,['BBQ Joint']
Chef Love Cuisine Boston,377,['Seafood Restaurant']
224 Boston Street Restaurant,377,['Restaurant']
Bale Vietnamese Bakery,377,['Deli']
Bale Bakery,377,"['Bakery', 'Cafes, Coffee, and Tea Houses', 'Restaurant']"
Ban Toi Restaurant,377,['Vietnamese Restaurant']
The Banshee Bar,377,"['Dive Bar', 'Pub', 'American Restaurant']"
Top Mix Bar & Kitchen,377,"['Cocktail Bar', 'American Restaurant']"
Ba Le Restaurant,377,"['Sandwich Restaurant', 'Vietnamese Restaurant']"
Boston no.1 Celtic Supporters Club,377,"['Sports Bar', 'Restaurant']"
Gennaro's,377,['Restaurant']
Wagamama,377,['Japanese Restaurant']
Harp & Bard Restaurant,377,['American Restaurant']
Harp &Amp Bard Restau,377,['American Restaurant']
Sugar Bowl Ice Cream & Coffee,377,"['Coffee Shop', 'Ice Cream Parlor', 'American Restaurant']"
Shanti - Taste of India,377,['Indian Restaurant']
Casa Real,377,['Mexican Restaurant']
Blue Nile Foods,377,['Restaurant']
Yang's Dumplings,377,['Dim Sum Restaurant']
Across The Border Food Truck,377,"['American Restaurant', 'Mexican Restaurant']"
Totto Ramen,377,['Ramen Restaurant']
J & J Irish Pub & Grille,377,"['Bar', 'BBQ Joint', 'Steakhouse']"
J.P. Licks,377,"['Coffee Shop', 'Ice Cream Parlor', 'Restaurant']"
Dot Tavern,377,"['Dive Bar', 'Restaurant']"
Nhu Lan Fast Foods,377,"['Fast Food Restaurant', 'Vietnamese Restaurant']"
110 Grill,377,['American Restaurant']
Saté Grill-on-Wheels,377,"['Restaurant', 'Street Food Gathering']"
Wahlburgers,377,"['Bar', 'American Restaurant']"
Gyu-Kaku Japanese BBQ,377,"['Asian Restaurant', 'Japanese Restaurant']"
Nos Casa Cafe,377,"['Fast Food Restaurant', 'Latin American Restaurant', 'Spanish Restaurant']"
Olive Garden,377,['Italian Restaurant']
New Garden Restaurant,378,['Chinese Restaurant']
kae Lisa,378,['Restaurant']
New Ho Toy,378,['Chinese Restaurant']
Paraiso Restaurant,378,"['Peruvian Restaurant', 'Spanish Restaurant']"
Family Affair Restaura,378,"['Caribbean Restaurant', 'Southern / Soul Food Restaurant']"
Upham's House Of Pizza,378,['Restaurant']
Florian Banquet Hall,378,['Restaurant']
Gennaro's,378,['Restaurant']
Boston Pizza,378,['Pizzeria']
New York Fried Chicken,378,"['Fried Chicken Joint', 'Pizzeria']"
Top Mix Bar & Kitchen,378,"['Cocktail Bar', 'American Restaurant']"
Restaurant Laura,378,"['African Restaurant', 'Latin American Restaurant', 'Portuguese Restaurant']"
Saté Grill-on-Wheels,378,"['Restaurant', 'Street Food Gathering']"
Nos Casa Cafe,378,"['Fast Food Restaurant', 'Latin American Restaurant', 'Spanish Restaurant']"
Side Chick Boston,378,['Fried Chicken Joint']
Navarrette Restaurant,378,"['Diner', 'American Restaurant', 'Comfort Food Restaurant']"
Blue Hill Coffee Shop,378,"['Coffee Shop', 'Spanish Restaurant']"
Merengue Restaura,378,"['Caribbean Restaurant', 'Latin American Restaurant', 'Spanish Restaurant']"
Home Run Cafe,378,"['Cuban Restaurant', 'Latin American Restaurant', 'South American Restaurant']"
Blue Hill Bar Grille,378,"['Bar', 'Restaurant']"
Dorchester Brewing Company,378,"['Bar', 'Brewery', 'Restaurant']"
M&M BBQ @ Dbco,378,['BBQ Joint']
Blue Nile Foods,378,['Restaurant']
Yang's Dumplings,378,['Dim Sum Restaurant']
Across The Border Food Truck,378,"['American Restaurant', 'Mexican Restaurant']"
Wagamama,378,['Japanese Restaurant']
Terra Terra Restaurant,378,"['Fast Food Restaurant', 'Southern / Soul Food Restaurant']"
110 Grill South Bay,378,['American Restaurant']
Bully Boy Distillers,378,"['Distillery', 'Restaurant']"
Dora Taqueria,378,['Taco Restaurant']
Borinquen Bakery & Cafe,378,"['Bakery', 'Caribbean Restaurant', 'Latin American Restaurant']"
224 Boston Street Restaurant,378,['Restaurant']
Delicias Restaurant,378,"['Caribbean Restaurant', 'Latin American Restaurant', 'Mexican Restaurant']"
Totto Ramen,378,['Ramen Restaurant']
J.P. Licks,378,"['Coffee Shop', 'Ice Cream Parlor', 'Restaurant']"
Victoria's Diner,378,"['Diner', 'American Restaurant']"
110 Grill,378,['American Restaurant']
Crown Fried Chicken,378,"['Fried Chicken Joint', 'Pizzeria', 'Fast Food Restaurant']"
Wahlburgers,378,"['Bar', 'American Restaurant']"
Gyu-Kaku Japanese BBQ,378,"['Asian Restaurant', 'Japanese Restaurant']"
Applebee's,378,['American Restaurant']
Olive Garden,378,['Italian Restaurant']
Smith and Wollensky,378,['American Restaurant']
City Fresh Foods,378,['Fast Food Restaurant']
Top Mix Bar & Kitchen,379,['Restaurant']
McDonald's,379,"['Burger Joint', 'Fast Food Restaurant']"
Ugi's Subs,379,"['Deli', 'Pizzeria', 'Sandwich Restaurant']"
Suya Joint Restaurant,379,['Restaurant']
Suya Joint All African Cuisine,379,['African Restaurant']
"Joe's Famous Steak and Cheese, Roxbury , MA",379,"['Pizzeria', 'American Restaurant', 'Fast Food Restaurant']"
P&R Restaurant And Ice Cream Parlor,379,"['Ice Cream Parlor', 'Caribbean Restaurant']"
Simon's Seafood Market & Take-Out,379,['Seafood Restaurant']
Joe's Sub Shop,379,"['Deli', 'Pizzeria', 'American Restaurant']"
One $ Chinese Rice,379,"['Asian Restaurant', 'Chinese Restaurant', 'Sushi Restaurant']"
Crown Fried Chicken,379,"['Fried Chicken Joint', 'Pizzeria', 'Fast Food Restaurant']"
El Rey Del Pollo,379,"['Latin American Restaurant', 'Mexican Restaurant', 'Spanish Restaurant']"
Silver Slipper Restaurant,379,['Diner']
Stop & Taste Pizza,379,['Pizzeria']
Arizona Barbeque,379,"['BBQ Joint', 'Pizzeria']"
Yummy Yummy,379,['Chinese Restaurant']
Popeyes Louisiana Kitchen,379,"['American Restaurant', 'Fast Food Restaurant']"
Vasquez Pizza & Spanish Food,379,"['Pizzeria', 'Spanish Restaurant']"
Maxine's On Saint James,379,['Wings Joint']
Dudley Cafe,379,"['Café', 'Sandwich Restaurant']"
Fasika Cafe,379,"['Café', 'African Restaurant', 'Ethiopian Restaurant']"
Coogan's,379,"['Burger Joint', 'Mexican Restaurant']"
Cafe Dudley,379,['Restaurant']
Fasika Ethopian Cafe,379,['Restaurant']
Soleil,379,['Restaurant']
Blue Hill Bar Grille,379,"['Bar', 'Restaurant']"
Merengue Restaura,379,"['Caribbean Restaurant', 'Latin American Restaurant', 'Spanish Restaurant']"
Bintimani,379,['African Restaurant']
Merengue Restaurant,379,['Restaurant']
Bintinmani Restaurant,379,['Restaurant']
Express Coffee,379,"['Coffee Shop', 'Restaurant']"
Blue Hill Coffee Shop,379,"['Coffee Shop', 'Spanish Restaurant']"
Nos Casa Cafe,379,"['Fast Food Restaurant', 'Latin American Restaurant', 'Spanish Restaurant']"
Fort Hill Bar & Grill,379,"['Bar', 'BBQ Joint', 'Burger Joint']"
Brew,379,['Restaurant']
Highland Tap Room,379,"['Dive Bar', 'Lounge', 'Restaurant']"
Haley House Bakery Cafe,379,"['Bakery', 'Café', 'American Restaurant']"
Ideal Sub Shop,379,['Sandwich Restaurant']
Gennaro's,379,['Restaurant']
Dayib Cafe,379,"['African Restaurant', 'Middle Eastern Restaurant']"
Villa Sombrero Cafe,379,"['Italian Restaurant', 'Mexican Restaurant', 'Spanish Restaurant']"
Auntie Vie S Bake,379,"['Bakery', 'Hot Dog Joint', 'Caribbean Restaurant']"
Smith and Wollensky,379,['American Restaurant']
Blue Mountain Jamaican,380,['Caribbean Restaurant']
Blue Mountain Jamaican Restaurant,380,['Caribbean Restaurant']
Pit Stop Barbeque,380,['BBQ Joint']
Morton's Pizza,380,['Pizzeria']
No 1 Restaurant,380,"['Chinese Restaurant', 'Fast Food Restaurant']"
Prestige Cuisine,380,"['African Restaurant', 'Caribbean Restaurant']"
Healthy Gourmet Beverages,380,['Restaurant']
Invi Restaurant,380,['American Restaurant']
EZ Street Productions,380,['Restaurant']
Caribbean Flavors,380,['Caribbean Restaurant']
King's Pizza & Grill,380,['Pizzeria']
China City,380,"['Asian Restaurant', 'Chinese Restaurant', 'Seafood Restaurant']"
China Sea Restaurant,380,['Chinese Restaurant']
Cafe Juice Up,380,"['Coffee Shop', 'Restaurant']"
Joseph's Pizzeria,380,['Pizzeria']
Lani's Pizza,380,['Restaurant']
P & R Ice Cream,380,"['Ice Cream Parlor', 'Caribbean Restaurant']"
Smokehouse,380,"['BBQ Joint', 'American Restaurant', 'Meat and Seafood Store']"
Ali's Roti Restaurant,380,"['BBQ Joint', 'Caribbean Restaurant', 'Indian Restaurant']"
Greek Pizza,380,"['Pizzeria', 'Greek Restaurant']"
Browns Bar & Brasserie Brighton,380,['Restaurant']
Regal Cafe,380,"['Café', 'Pizzeria', 'American Restaurant']"
Nick's Pizza & Seafood,380,['Pizzeria']
Bon Appetit Restaurant,380,"['Caribbean Restaurant', 'French Restaurant', 'Italian Restaurant']"
Lorenz Island Kuisine,380,['Restaurant']
Top of The Hill Seafood and Subs,380,"['Pizzeria', 'Sandwich Restaurant', 'Seafood Restaurant']"
Nu Flav Restaurant,380,['Restaurant']
Le Lambi Restaurant,380,['Middle Eastern Restaurant']
Flames Restaurant,380,['Caribbean Restaurant']
Only One Jamaican Restaurant,380,['Caribbean Restaurant']
Ames St Deli,380,"['Deli', 'American Restaurant']"
Nos Casa Cafe,381,"['Fast Food Restaurant', 'Latin American Restaurant', 'Spanish Restaurant']"
Maxine's On Saint James,381,['Wings Joint']
Bully Boy Distillers,381,"['Distillery', 'Restaurant']"
Gennaro's,381,['Restaurant']
Vasquez Pizza & Spanish Food,381,"['Pizzeria', 'Spanish Restaurant']"
Boston Salad & Provision,381,['Restaurant']
P&R Restaurant And Ice Cream Parlor,381,"['Ice Cream Parlor', 'Caribbean Restaurant']"
Top Mix Bar & Kitchen,381,"['Cocktail Bar', 'American Restaurant']"
Liberty Diner,381,"['Diner', 'American Restaurant']"
Suya Joint All African Cuisine,381,['African Restaurant']
Blue Hill Bar Grille,381,"['Bar', 'Restaurant']"
Merengue Restaura,381,"['Caribbean Restaurant', 'Latin American Restaurant', 'Spanish Restaurant']"
Victoria's Diner,381,"['Diner', 'American Restaurant']"
Ugi's Subs,381,"['Deli', 'Pizzeria', 'Sandwich Restaurant']"
Blue Hill Coffee Shop,381,"['Coffee Shop', 'Spanish Restaurant']"
Pajaro Chimi﻿ Add to Favorites,381,['Fast Food Restaurant']
Simon's Seafood Market & Take-Out,381,['Seafood Restaurant']
Chinese Spaghetti Factory,381,"['Asian Restaurant', 'Chinese Restaurant']"
Bintimani,381,['African Restaurant']
McDonald's,381,"['Burger Joint', 'Fast Food Restaurant']"
One $ Chinese Rice,381,"['Asian Restaurant', 'Chinese Restaurant', 'Sushi Restaurant']"
"Joe's Famous Steak and Cheese, Roxbury , MA",381,"['Pizzeria', 'American Restaurant', 'Fast Food Restaurant']"
Joe's Sub Shop,381,"['Deli', 'Pizzeria', 'American Restaurant']"
Doña Habana,381,"['Caribbean Restaurant', 'Cuban Restaurant']"
New Market Pizza & Grill,381,['Pizzeria']
Dudley Cafe,381,"['Café', 'Sandwich Restaurant']"
Crown Fried Chicken,381,"['Fried Chicken Joint', 'Pizzeria', 'Fast Food Restaurant']"
Roka,381,"['Asian Restaurant', 'Chinese Restaurant', 'Sushi Restaurant']"
Cafe Dudley,381,['Restaurant']
Highland Tap Room,381,"['Dive Bar', 'Lounge', 'Restaurant']"
Silver Slipper Restaurant,381,['Diner']
Haley House Bakery Cafe,381,"['Bakery', 'Café', 'American Restaurant']"
Applebee's,381,['American Restaurant']
Popeyes Louisiana Kitchen,381,"['American Restaurant', 'Fast Food Restaurant']"
Saté Grill-on-Wheels,381,"['Restaurant', 'Street Food Gathering']"
City Fresh Foods,381,['Fast Food Restaurant']
Side Chick Boston,382,['Fried Chicken Joint']
Restaurant Laura,382,"['African Restaurant', 'Latin American Restaurant', 'Portuguese Restaurant']"
Home Run Cafe,382,"['Cuban Restaurant', 'Latin American Restaurant', 'South American Restaurant']"
M&M BBQ @ Dbco,382,['BBQ Joint']
Dorchester Brewing Company,382,"['Bar', 'Brewery', 'Restaurant']"
224 Boston Street Restaurant,382,['Restaurant']
Florian Banquet Hall,382,['Restaurant']
Sugar Bowl Ice Cream & Coffee,382,"['Coffee Shop', 'Ice Cream Parlor', 'American Restaurant']"
Hong Kong Chef,382,['Chinese Restaurant']
Casa Real,382,['Mexican Restaurant']
Paraiso Restaurant,382,"['Peruvian Restaurant', 'Spanish Restaurant']"
New Ho Toy,382,['Chinese Restaurant']
Dot Tavern,382,"['Dive Bar', 'Restaurant']"
The Banshee Bar,382,"['Dive Bar', 'Pub', 'American Restaurant']"
Totto Ramen,382,['Ramen Restaurant']
kae Lisa,382,['Restaurant']
Boston no.1 Celtic Supporters Club,382,"['Sports Bar', 'Restaurant']"
The Pearl At South Bay,382,['Seafood Restaurant']
110 Grill,382,['American Restaurant']
Dublin House,382,['American Restaurant']
J.P. Licks,382,"['Coffee Shop', 'Ice Cream Parlor', 'Restaurant']"
The Pearl,382,"['Cocktail Bar', 'Seafood Restaurant']"
New Garden Restaurant,382,['Chinese Restaurant']
Foley M F,382,['Seafood Restaurant']
Wahlburgers,382,"['Bar', 'American Restaurant']"
Gyu-Kaku Japanese BBQ,382,"['Asian Restaurant', 'Japanese Restaurant']"
Pizza Hut,382,"['Pizzeria', 'Fast Food Restaurant']"
Upham's House Of Pizza,382,['Restaurant']
Borinquen Bakery & Cafe,382,"['Bakery', 'Caribbean Restaurant', 'Latin American Restaurant']"
Dora Taqueria,382,['Taco Restaurant']
Family Affair Restaura,382,"['Caribbean Restaurant', 'Southern / Soul Food Restaurant']"
110 Grill South Bay,382,['American Restaurant']
DJ Market & Deli,382,"['Deli', 'Sandwich Restaurant']"
DJ's European Market and Delicatessen,382,"['Deli', 'Polish Restaurant']"
Top Mix Bar & Kitchen,382,"['Cocktail Bar', 'American Restaurant']"
Olive Garden,382,['Italian Restaurant']
Panera Bread,382,"['Bakery', 'Cafes, Coffee, and Tea Houses', 'Fast Food Restaurant']"
Boston Pizza,382,['Pizzeria']
Applebee's,382,['American Restaurant']
Delicias Restaurant,382,"['Caribbean Restaurant', 'Latin American Restaurant', 'Mexican Restaurant']"
New York Fried Chicken,382,"['Fried Chicken Joint', 'Pizzeria']"
Nicoles's Pizza,382,['Pizzeria']
Ban Toi Restaurant,382,['Vietnamese Restaurant']
Chef Love Cuisine Boston,382,['Seafood Restaurant']
Bale Bakery,382,"['Bakery', 'Cafes, Coffee, and Tea Houses', 'Restaurant']"
Bale Vietnamese Bakery,382,['Deli']
Ba Le Restaurant,382,"['Sandwich Restaurant', 'Vietnamese Restaurant']"
Victoria's Diner,382,"['Diner', 'American Restaurant']"
City Fresh Foods,382,['Fast Food Restaurant']
Terra Terra Restaurant,382,"['Fast Food Restaurant', 'Southern / Soul Food Restaurant']"
Golden Chef,383,"['Asian Restaurant', 'Chinese Restaurant', 'Wings Joint']"
Pho Hien Vuong,383,['Vietnamese Restaurant']
Blarney Stone Bar,383,"['Pub', 'American Restaurant']"
Antonio's Pizzeria,383,"['Pizzeria', 'Spanish Restaurant']"
McDonald's,383,"['Burger Joint', 'Fast Food Restaurant']"
Bait to Plate,383,['Fish and Chips Shop']
Just Thai Kitchen - JTK,383,"['Asian Restaurant', 'Chinese Restaurant', 'Thai Restaurant']"
Coco Leas,383,"['Café', 'Dessert Shop', 'Restaurant']"
Sams Spot,383,['Caribbean Restaurant']
Chill On Park,383,"['Coffee Shop', 'Ice Cream Parlor', 'Restaurant']"
Ba Le Cafe Field Corner,383,"['Bakery', 'Sandwich Restaurant', 'Vietnamese Restaurant']"
50Kitchen,383,['Restaurant']
Chau Bakery,383,"['Bakery', 'Sandwich Restaurant', 'Vietnamese Restaurant']"
Saigon Seafood Restaurant,383,"['Chinese Restaurant', 'Seafood Restaurant', 'Vietnamese Restaurant']"
Bambu,383,"['Bubble Tea Shop', 'Coffee Shop', 'Restaurant']"
Sweet Sip,383,"['Coffee Shop', 'Ice Cream Parlor', 'Restaurant']"
Yuen BBQ,383,"['BBQ Joint', 'Chinese Restaurant']"
Huong Que,383,['Vietnamese Restaurant']
Home.Stead Bakery & Cafe,383,"['Bakery', 'Coffee Shop', 'Sandwich Restaurant']"
Ánh Hồng,383,"['Chinese Restaurant', 'Vietnamese Restaurant']"
Phuong Nam Restaurant,383,['Vietnamese Restaurant']
Saigon Chicken House,383,['Vietnamese Restaurant']
Pizza 24,383,['Pizzeria']
Chilli Hot Pot,383,['Restaurant']
Domino's Pizza,383,"['Pizzeria', 'Fast Food Restaurant']"
D'Benny's Pizza,383,['Pizzeria']
D BENNYS SUBS and MORE,383,"['Pizzeria', 'Sandwich Restaurant']"
Toscano Restaurant,383,['Restaurant']
Subway,383,"['Deli', 'Fast Food Restaurant']"
Twelve Ben's,383,"['Cocktail Bar', 'Dive Bar', 'Restaurant']"
Pho 2000 Restaurant,383,['Vietnamese Restaurant']
China Pagoda,383,['Chinese Restaurant']
Cafe Delulu,383,"['Coffee Shop', 'Restaurant']"
Pho Hoa Restaurant,383,['Vietnamese Restaurant']
Neville's Bakery & Restaurant,383,"['Bakery', 'Caribbean Restaurant']"
Fresh Food Generation,383,"['Café', 'American Restaurant']"
Pho Le Restaurant,383,['Restaurant']
Sai Gon One Restaurant,383,"['Asian Restaurant', 'Cantonese Restaurant', 'Vietnamese Restaurant']"
Bep Bui,383,"['Asian Restaurant', 'Vietnamese Restaurant']"
